x	y	label	showSelected
0.5	0.0454545454545454	Parent - Wells: 49.92	Pioneer 9061
0.5	0.0454545454545454	Parent - Williams: 47.11	Pixie
0.5	0.0454545454545454	Parent - Amsoy 71: 41.89	Platte
0.5	0.0454545454545454	Parent - Spencer: 38.61	Probst
0.5	0.0454545454545454	Parent - Harosoy: 43.04	Provar
0.5	0.0454545454545454	Parent - Harosoy: 43.04	PRX54-59
0.5	0.0454545454545454	Parent - Franklin: 36.92	Pyramid
0.5	0.0454545454545454	Parent - Clark: 36.51	Rampage
0.5	0.0454545454545454	Parent - Wells II: 45.66	RCAT Alliance
0.5	0.0454545454545454	Parent - Elgin: 50.96	RCAT Columbus
0.5	0.0454545454545454	Parent - Union: 41.24	Regal
0.5	0.0454545454545454	Parent - Jack: 49.34	Rend
0.5	0.107438016528926	Parent - Resnik: 51.29	Rend
0.5	0.0454545454545454	Parent - Lincoln: 38.80	Renville
0.5	0.0454545454545454	Parent - Clark: 36.51	Rillito
0.5	0.0454545454545454	Parent - Illini: 37.60	S-100
0.5	0.107438016528926	Parent - Wayne: 46.30	S1474
0.5	0.0454545454545454	Parent - Corsoy: 48.94	S1492
0.5	0.107438016528926	Parent - Wayne: 46.30	S1492
0.5	0.0454545454545454	Parent - Pella: 46.28	S19-90
0.5	0.107438016528926	Parent - Perry: 35.26	S55-7075
0.5	0.0454545454545454	Parent - Conrad: 51.02	Sandusky
0.5	0.107438016528926	Parent - Burlison: 50.34	Savoy
0.5	0.0454545454545454	Parent - Lincoln: 38.80	Shelby
0.5	0.107438016528926	Parent - Pella: 46.28	Sherman
0.5	0.0454545454545454	Parent - Wayne: 46.30	SL9
0.5	0.0454545454545454	Parent - Williams: 47.11	Sparks
0.5	0.107438016528926	Parent - Williams: 47.11	Sprite
0.5	0.107438016528926	Parent - Williams 82: 44.41	Sprite 87
0.5	0.107438016528926	Parent - Wayne: 46.30	T260H x Wayne
0.5	0.0454545454545454	Parent - Bonus: 35.22	Tracy x Bonus
0.5	0.0454545454545454	Parent - Lincoln: 38.80	Traverse
0.5	0.0454545454545454	Parent - Bonus: 35.22	U80-70070
0.5	0.0454545454545454	Parent - Hawkeye: 40.63	UD288
0.5	0.0454545454545454	Parent - Williams: 47.11	Union
0.5	0.0454545454545454	Parent - Conrad: 51.02	Vertex
0.5	0.0454545454545454	Parent - Dunfield: 36.60	Wabash
0.5	0.0454545454545454	Parent - Clark: 36.51	Wayne
0.5	0.0454545454545454	Parent - Clark 63: 37.63	Wayne x Clark 63
0.5	0.107438016528926	Parent - Wayne: 46.30	Wayne x Clark 63
0.5	0.107438016528926	Parent - Wayne: 46.30	Wayne x Kanrich
0.5	0.107438016528926	Parent - Wayne: 46.30	Wayne x L11
0.5	0.107438016528926	Parent - Wayne: 46.30	Wayne x L57-0034
0.5	0.0454545454545454	Parent - Harosoy: 43.04	Wilkin
0.5	0.0454545454545454	Parent - Williams: 47.11	Will
0.5	0.107438016528926	Parent - Wayne: 46.30	Williams
0.5	0.0454545454545454	Parent - Williams: 47.11	Williams 79
0.5	0.107438016528926	Parent - Williams: 47.11	Williams 82
0.5	0.0454545454545454	Parent - Williams: 47.11	Winchester
0.5	0.0454545454545454	Parent - Clark: 36.51	Wirth
0.5	0.0454545454545454	Parent - Wayne: 46.30	Woodworth
0.5	0.0454545454545454	Parent - Williams: 47.11	X3836
0.5	0.0454545454545454	Parent - Cumberland: 50.29	Zane
0.5	0.107438016528926	Parent - Pella: 46.28	Zane
